timestamp,indoor_humidity_pct,indoor_light_lux,indoor_temp_c,outdoor_temp_c,outdoor_precip_mm_30min,co2_ppm,motion_detected,power_consumption_kw,window_open_state,hvac_state,occupancy_proxy,cloudiness,outdoor_light_proxy_lux
2024-01-01 06:30:00,70.90966154653836,107.08133554397088,17.38586508960685,-3.009197728745514,4.497676305718039,429.1637865344712,0,51.296359746876874,0,heating,0.09679059162314496,0.9149658659717017,0.0
2024-01-01 07:00:00,73.57689563845685,265.1266357945276,17.327566462295067,-6.613125531704253,8.525728995496703,462.65942159423383,1,52.28201552198668,0,heating,0.15587634194512776,0.8974441065704456,0.0
2024-01-01 07:30:00,75.0,356.4716454776776,17.259088217230957,-4.48344775775372,4.173877853172748,468.24894359571715,0,51.902818200271795,0,heating,0.26327170887257056,0.8005773308818476,0.0
2024-01-01 08:00:00,75.0,397.31971830803144,17.77102696295327,-3.0829536983379775,6.496855693780477,470.7815680162527,1,62.07856399589698,0,heating,0.5110624672548939,0.6922677164984482,83.44950170133767
2024-01-01 08:30:00,75.0,516.073287314171,18.203728439346893,-5.600641724339474,6.147691558245388,514.348418038227,1,67.66476817017718,0,heating,0.6821828465417116,0.9768042851416938,561.4344438256552
2024-01-01 09:00:00,75.0,643.1907688803132,18.527821504615613,-6.433740135784924,6.186993102785035,542.2418096805881,1,70.61557483106002,0,heating,0.8845019658150453,0.8671200185708821,1380.0299823268933
2024-01-01 09:30:00,75.0,803.9461903523644,18.562153626955606,-4.543737946893849,0.0,585.5082627378561,1,74.4243486789491,0,heating,0.9355277042379163,0.17375372241553047,4909.869374531852
2024-01-01 10:00:00,75.0,907.5499386751404,18.973052928867794,-3.675759598942303,0.0,613.7705423492777,1,79.62624855941662,0,heating,0.9678544481798736,0.14834723744322997,6338.639954990183
2024-01-01 10:30:00,75.0,920.1485966668846,19.351635402857685,-4.727081366258932,0.0,654.4720921412335,1,74.65309300252216,0,heating,0.9685790943683802,0.0014995284376417284,8341.290137889007
2024-01-01 11:00:00,75.0,1007.2373213435908,19.558389037231912,-2.4494058504606944,0.0,681.6574651452166,1,74.75528006591557,0,heating,1.0,0.10196199076388611,8547.546462897673
2024-01-01 11:30:00,75.0,1015.6711508717034,19.92977269641342,-1.5705787093805808,0.0,689.1453837985391,1,77.76810494079324,0,heating,0.9935008008177283,0.18242333894043805,8469.600609612678
2024-01-01 12:00:00,75.0,1016.0316485056082,20.062706144159947,-5.834278540349413,0.0,714.2263669463587,1,79.17588656920653,0,heating,0.9863364628758188,0.08703378801063029,9347.246589920273
2024-01-01 12:30:00,75.0,1014.7551470154879,20.117746540278027,-3.6899426130560258,0.0,723.0832292538763,1,75.66079129188249,0,heating,0.9889818818298751,0.19492702962499509,8377.585363624485
2024-01-01 13:00:00,75.0,761.3092701896952,20.200033978138773,-5.6410748570851785,1.136840959491459,723.6739246238761,1,74.33682705990711,0,heating,1.0,0.8349184746242575,3459.7395727309895
2024-01-01 13:30:00,75.0,814.213326988349,19.98646744188877,-1.7577045478106346,0.6932224548684924,740.6302728880108,1,75.9184332058027,0,heating,1.0,0.6848973883299367,4061.161635353733
2024-01-01 14:00:00,75.0,766.9303419412643,20.047475570921865,-2.9951492260967703,1.1227839302813125,763.438972609243,1,75.6668261770694,0,heating,1.0,0.629084148852418,3767.117634968417
2024-01-01 14:30:00,75.0,682.8309896458431,19.960076769335952,-2.365410311150153,1.2519932665915183,769.7035245622494,1,74.05748456263237,0,heating,1.0,0.8985527610266563,1840.93942020968
2024-01-01 15:00:00,75.0,676.6074917199247,19.684212341029586,-0.02515482359480825,1.2122836546815825,764.6138600886587,0,72.17231189694968,0,heating,1.0,0.7545038753186565,1713.3830832808617
2024-01-01 15:30:00,75.0,615.5528623914001,19.975961255294976,-2.605362353551482,1.0497790918341774,766.3033996036995,1,74.67586087178596,0,heating,0.9698199932474871,0.8148932482378545,816.3994555530609
2024-01-01 16:00:00,75.0,578.9144323484804,20.2195643193172,-2.5218819000679944,1.3485491559805969,761.8644248434904,0,74.7193997161908,0,heating,0.9454664597716156,0.7496802600696938,75.97593265222767
2024-01-01 16:30:00,75.0,598.4356032120409,20.034791525993917,-2.987785575847849,1.2721438845541393,747.2690567256552,1,72.82531891288524,0,heating,0.8924139138891068,0.9743977585658655,0.0
2024-01-01 17:00:00,75.0,576.3295035416655,20.149304538610608,1.6217678809070608,0.8583723742733265,738.6332953070767,1,69.49554085387228,0,heating,0.8504976911523434,0.6874741710622025,0.0
2024-01-01 17:30:00,75.0,471.3244947860551,20.500934197475054,1.669281885180919,1.0910525456625795,723.2719402175773,1,66.47797575403345,0,heating,0.7238436240629993,0.959937019230369,0.0
2024-01-01 18:00:00,75.0,435.0722971260458,20.490397160725895,0.3657895053736095,1.2976260194289033,708.0262922563827,1,61.828088291052325,0,heating,0.496581568655364,0.68115534005909,0.0
2024-01-01 18:30:00,75.0,356.7304486038423,20.469422954668428,-0.5530996907199295,1.4652814180377884,718.3559906108065,1,55.528720326468054,0,heating,0.28482082264381886,0.9184290092336914,0.0
2024-01-01 19:00:00,75.0,270.34943360431186,20.116879190649666,2.1961278265421633,0.8797873203191733,703.1482992738864,0,52.158098357286136,0,heating,0.14324717797244485,0.8310255272468727,0.0
2024-01-01 19:30:00,75.0,119.01728042017321,19.934858111193645,4.6743841426368045,0.8160861990926397,664.185719359712,0,49.6228121777459,0,heating,0.10269048004353291,0.8607366807988783,0.0
2024-01-01 20:00:00,75.0,78.84320529334667,19.53181030886039,1.2120871791943186,0.7061993916317395,639.4994934524339,0,48.81252480916931,0,heating,0.06146334791656919,0.8842512622593112,0.0
2024-01-01 20:30:00,75.0,144.39648630838298,19.152954164378574,0.12798476161254801,0.5889151059367159,621.7922094041691,0,47.27338742026448,0,heating,0.03428083800820431,0.8289601016942216,0.0
2024-01-01 21:00:00,75.0,61.16014478690731,18.721880030419754,3.087166143944946,0.8055899690513306,604.5624233389094,0,48.18767034884392,0,heating,0.0,0.9319433880072554,0.0
2024-01-01 21:30:00,75.0,76.50061655587865,18.65263475920724,0.21248349000216327,0.5986262419922995,578.3883638235212,0,46.8893258882554,0,heating,0.010649079591334449,0.7986762431874582,0.0
2024-01-01 22:00:00,75.0,30.532578421076444,18.503838207069048,1.0549029121225741,0.5063267735083856,542.4773605401344,0,44.66152356002386,0,heating,0.005159375354377451,0.705079817849373,0.0
2024-01-01 22:30:00,75.0,112.1966113604682,18.479277732492022,-1.7976783011853188,0.871855826196125,510.1368330137277,0,43.849273560962345,0,heating,0.007306686735703616,0.7931751893381727,0.0
2024-01-01 23:00:00,75.0,75.51192996829488,18.261063739632736,0.8312830736549713,0.6954247365497064,506.1662241350251,0,48.49785415925148,0,heating,0.026478213468911434,0.7985084000604089,0.0
2024-01-01 23:30:00,75.0,33.777338722336,18.11153421804547,-0.5567497951864413,0.8518933327619,495.4428965059693,0,43.70964794742058,0,heating,0.0068585768213000435,0.8775788473636223,0.0
2024-01-02 00:00:00,75.0,73.7966043610475,18.21391628823282,2.1638941963260865,0.6150439100643561,492.5051109202487,0,46.626742636883904,0,heating,0.02036796428221543,0.7130506111871237,0.0
2024-01-02 00:30:00,75.0,97.23776807522191,18.37671884536695,-0.813113651438065,1.0078821196509196,476.3337619303876,0,52.846209440325126,0,heating,0.0020287430418736005,0.9609817179263652,0.0
2024-01-02 01:00:00,75.0,90.08832788489406,18.2288707727028,0.9677459833663354,0.7666187665016974,494.5998253146831,0,45.78516228436065,0,heating,0.00867695396456321,1.0,0.0
2024-01-02 01:30:00,75.0,89.90061901758924,18.132805284755396,-0.4459017950202173,0.5089244488107805,472.5842370629191,0,49.59659661225032,0,heating,0.018946940525530073,0.814789231055487,0.0
2024-01-02 02:00:00,75.0,96.21368042009736,17.969935737411756,-0.5411310832136994,0.4157231492157534,477.16790090313594,0,45.211367246947994,0,heating,0.0,0.9176836904035506,0.0
2024-01-02 02:30:00,75.0,87.32702757174283,17.96659502189116,-0.4497816978015021,0.1784551880860129,462.4356809590756,0,44.616087581654384,0,heating,0.0,1.0,0.0
2024-01-02 03:00:00,75.0,107.99881886259209,17.819553157087324,-1.532169546393129,0.18073619596294607,443.3888849813504,0,47.31846624526935,0,heating,0.0,0.8695766449793001,0.0
2024-01-02 03:30:00,75.0,105.61522455578769,17.592704217164467,-2.6369693885670613,0.1768382888376566,434.3110075188574,0,49.2787024247754,0,heating,0.0,0.6988746887239792,0.0
2024-01-02 04:00:00,75.0,61.24931891985416,17.690840592255093,-3.218914213828002,0.24733420265691664,447.3341584683086,0,45.47276525295075,0,heating,0.0,0.8105585393010782,0.0
2024-01-02 04:30:00,75.0,126.71743735367305,17.588008318391374,-2.0053000115038,0.37086848348922596,433.6936343567995,1,46.327826773948864,0,heating,0.04668117827876192,0.7720980654323694,0.0
2024-01-02 05:00:00,75.0,72.00563822183379,17.75708262050065,-5.2501118022827695,0.32332211221128004,430.7924807684712,0,46.327902272273384,0,heating,0.0,0.8770829457785819,0.0
2024-01-02 05:30:00,75.0,105.20255131317352,17.530538134541583,-1.2805125999296232,0.18517817424029548,444.2866985173854,0,48.93881649140392,0,heating,0.04003529324569183,0.9935704137918968,0.0
2024-01-02 06:00:00,75.0,74.36674613839877,17.522050696650155,-3.431159840627424,0.19985723289277976,419.80665301164737,0,47.78093328436475,0,heating,0.0,0.6366739990402044,0.0
2024-01-02 06:30:00,75.0,147.01176708203187,17.30204650771848,-4.252959483543766,0.3490344539799181,401.5200705519894,0,50.24831905611108,0,heating,0.05292680451453074,1.0,0.0
2024-01-02 07:00:00,75.0,229.10638428209717,17.444510734646858,-3.746800007123893,0.4140253065824888,414.14965771419685,0,51.4246456334566,0,heating,0.14673365363071655,0.8802769236247814,0.0
2024-01-02 07:30:00,75.0,342.771854829758,17.279388115598984,-4.952821502775615,0.3631327219930259,434.98043631742115,0,55.479733631661865,0,heating,0.30663715269984604,0.9344695864163723,0.0
2024-01-02 08:00:00,75.0,430.7495629421165,17.521391865951596,-4.579460824568486,0.446982479299464,464.09563358367336,0,62.521902309613196,0,heating,0.5213367411262047,0.9018465130337225,65.49771655222823
2024-01-02 08:30:00,75.0,603.9445958494412,17.88664525199721,-5.800427633430593,0.0,474.966194862879,0,68.53702173860339,0,heating,0.7347497416225793,0.07427219287638306,2005.959994327452
2024-01-02 09:00:00,75.0,675.9361415325258,18.279859863071486,-4.017922449871566,0.0,497.1158577989088,1,72.88868974139862,0,heating,0.8476867046083739,0.20781863556561114,3348.3822319897413
2024-01-02 09:30:00,75.0,760.9867596906457,18.60126897097551,-4.536507151898326,0.0,536.5943467096124,1,73.92534732672927,0,heating,0.9231549277875668,0.2729664178302267,4501.607383660268
2024-01-02 10:00:00,75.0,876.741908702702,18.998186509078675,-4.140840288664588,0.0,556.9741024294534,0,74.9873784739846,0,heating,0.999139595523946,0.2973384187320486,5549.513753844635
2024-01-02 10:30:00,75.0,684.8400138671323,19.031299633567333,-2.4598963522806843,0.674761827186271,594.3633468885334,1,74.56754571198879,0,heating,0.98326785095405,0.9839462525250915,2189.7727646120175
2024-01-02 11:00:00,75.0,822.9553197435325,19.171864568477535,-5.031151847018106,0.39917084592741836,636.1284460434445,1,75.92201470319813,0,heating,0.9572195246119167,0.7909099859297244,3766.333386772415
2024-01-02 11:30:00,75.0,726.55838915688,19.205826900780803,-4.002746091796444,0.495420152533829,657.5658257421142,1,73.1617894725144,0,heating,0.964138068859688,1.0,2453.1893449040695
2024-01-02 12:00:00,75.0,753.1897322029271,19.566343462058754,-5.571044588816003,0.19403480250300506,676.1314087981647,1,76.34871884909245,0,heating,0.9716027289606637,0.9770617265864551,2672.0370506015865
2024-01-02 12:30:00,75.0,717.4757018646736,19.68412502020951,-2.6342712146972254,0.4969572358842098,691.3139741347277,0,75.67260272340557,0,heating,1.0,0.9611822739051334,2738.871041052063
2024-01-02 13:00:00,75.0,836.8715561658975,19.741437148941344,-2.9890071402374887,0.30857583909409503,723.7237720247438,1,77.25911038154132,0,heating,1.0,0.7084323980046864,4339.019084298975
2024-01-02 13:30:00,75.0,820.1118842039068,19.919216504152576,-2.5952601985341097,0.48500490651703054,748.1585060948236,1,75.14075904621981,0,heating,1.0,0.7866460054262855,3426.3459846313044
2024-01-02 14:00:00,75.0,733.7755344683956,19.88860927430388,-2.433316079136052,0.37342149395137414,759.4537456314681,1,74.71318648687799,0,heating,0.9855032542804777,0.8675068152111571,2495.2928173585533
2024-01-02 14:30:00,75.0,713.4802340523813,19.74230939326795,-2.553431958736886,0.46781359275908185,751.9974021390215,1,76.43876242125383,0,heating,1.0,0.9532294476065929,1613.6663955925178
2024-01-02 15:00:00,75.0,710.7448235696656,19.99334151262474,1.5272079663066611,0.29613350025811846,768.9093643257922,1,74.64558444972343,0,heating,1.0,0.676760263186311,1953.2908867769863
2024-01-02 15:30:00,75.0,688.297935647158,20.210170897586877,-1.0305870837833464,0.0,773.8411747055579,0,75.56595832552678,0,heating,0.9727320475474185,0.013924728146675641,2102.1067151792654
2024-01-02 16:00:00,75.0,621.5931382510217,20.508807727777217,-0.3357482317288852,0.0,777.9509190365693,1,74.36380760427397,0,heating,0.974536998770484,0.163120961568053,177.6328606713229
2024-01-02 16:30:00,75.0,601.4167040215166,20.713928337554535,-1.687280172283449,0.0,767.5992129249844,1,73.11154695805186,0,heating,0.8969693175045437,0.022258463681914892,0.0
2024-01-02 17:00:00,75.0,534.0800792643957,20.583327306441273,1.0941025869303116,0.0,762.2537376894203,0,69.16663590561058,0,heating,0.8211266930781264,0.10490867194664305,0.0
2024-01-02 17:30:00,75.0,517.534023341471,20.612873632268936,0.21010017206777654,0.0,759.7145028445017,1,69.41809516177975,0,heating,0.6785223184614227,0.13677276020665607,0.0
2024-01-02 18:00:00,75.0,383.91390478944777,20.405478167165146,1.1882709144680672,0.0,739.7150015526541,1,59.39690960336148,0,heating,0.46412480301733905,0.0,0.0
2024-01-02 18:30:00,75.0,336.1756341707277,20.155377162561837,1.9948351658122814,0.0,703.6016672959685,0,56.51937528892673,0,heating,0.32463469137626216,0.17748132223912916,0.0
2024-01-02 19:00:00,75.0,272.3070756161701,20.044263152376217,1.00536121584808,0.8949965267030905,665.732413732953,0,52.3670611936158,0,heating,0.15389954423710034,0.8284238223844623,0.0
2024-01-02 19:30:00,75.0,89.45526603560167,19.58087510038912,0.491220108372571,1.6710624519158677,636.2967431909428,0,48.14748142918982,0,heating,0.0835475199706225,0.6637747385522221,0.0
2024-01-02 20:00:00,75.0,65.24371759318869,18.97999961443306,-1.3635322226630677,1.4601722506625396,624.1618604419406,0,46.14041575165041,0,heating,0.05358812254764319,0.7777152665824182,0.0
2024-01-02 20:30:00,75.0,104.53653036617433,18.86585051270534,1.0416927064441384,1.3019376702683485,579.7483771890603,0,46.08909295146763,0,heating,0.031382145239946785,0.9409392252904731,0.0
2024-01-02 21:00:00,75.0,114.57654633217726,18.464312576933317,0.7130861152615734,1.424420660620513,529.0201742046772,0,46.97855027673297,0,heating,0.028124124421781985,0.8056832278516837,0.0
2024-01-02 21:30:00,75.0,68.51011013648044,18.294435651231854,0.13464507456060848,2.0667372883649597,522.5994021312117,0,48.7062707621508,0,heating,0.0007296753640501476,0.848112583907646,0.0
2024-01-02 22:00:00,75.0,86.45287939821208,18.22118886915508,3.17345502838909,0.18326070117351256,501.37256235088194,0,46.12121739729175,0,heating,0.0,0.8796350336431149,0.0
2024-01-02 22:30:00,75.0,38.56340502382281,17.91921702606387,2.482932794532381,0.22036980970724734,483.2393056231985,0,47.72850529780817,0,heating,0.0,0.6206651431788264,0.0
2024-01-02 23:00:00,75.0,44.174081206845216,18.119088782231643,-1.0657564675327267,0.22011724272778757,449.4178009001116,0,47.804311323720455,0,heating,0.0,1.0,0.0
2024-01-02 23:30:00,75.0,51.11403890581692,18.126260466178916,1.0964870121645875,0.26755602690043045,433.0147878698321,0,45.5373924175893,0,heating,0.0,0.9016997977150513,0.0
2024-01-03 00:00:00,75.0,73.614609633757,17.823524732426925,-0.38886866955397603,0.0,433.3729417556982,0,45.59032053111597,0,heating,0.0,0.19675112322270108,0.0
2024-01-03 00:30:00,75.0,73.15121705026053,18.050592274520454,0.7369405200639687,0.0,457.33386368636917,0,46.54392251643077,0,heating,0.0,0.22422205406092105,0.0
2024-01-03 01:00:00,75.0,96.70821499677888,17.990696592561125,-0.9890728225856456,4.337085966737156,430.3144338180347,0,49.77617675319835,0,heating,0.011996598805566782,0.8371253901009418,0.0
2024-01-03 01:30:00,75.0,53.52983539898442,17.893532266436676,-1.028242486058296,4.685332022942163,413.2708060891241,0,47.49153897325166,0,heating,0.0,0.845067779605703,0.0
2024-01-03 02:00:00,75.0,136.1199353627757,18.074509182400288,0.4026079041840165,2.7882729259287147,420.70216800082846,0,48.84202732176945,0,heating,0.0,1.0,0.0
2024-01-03 02:30:00,75.0,94.89990771249347,18.066613698692944,-0.15470879164817009,3.673530130116452,409.99338069841957,0,49.20478739355948,0,heating,0.03902702109826488,0.674822372479396,0.0
2024-01-03 03:00:00,75.0,90.8068578019383,17.916228792421943,0.28187973720002835,3.5870393339342375,414.4839997797287,0,48.70534349243253,0,heating,0.0,0.9214432022105576,0.0
2024-01-03 03:30:00,75.0,142.09757374452658,17.953544855466404,-2.1815326788501146,4.562062226692268,400.0,0,49.69882565745382,0,heating,0.02242891408401602,0.7229437089001993,0.0
2024-01-03 04:00:00,75.0,71.37754951154169,17.900512386327136,-4.052747913261225,3.807132011674051,412.1781786001015,0,44.394538062881686,0,heating,0.0,1.0,0.0
2024-01-03 04:30:00,75.0,47.0358429730279,17.695005980168595,-1.5719943423559117,3.117495629541797,400.0,0,47.007320697667055,0,heating,0.0,0.8586341987163012,0.0
2024-01-03 05:00:00,75.0,45.11866080632555,17.5592812986359,-1.9169917179703273,3.4153435712533846,403.2529047845919,0,45.75421024153892,0,heating,0.0,0.680029611382606,0.0
2024-01-03 05:30:00,75.0,130.39800096653045,17.538467019302633,-2.6018562640412943,3.961215716025064,400.0,0,49.61042096578219,0,heating,0.0008159503309305306,0.912067011412631,0.0
2024-01-03 06:00:00,75.0,86.86173882863753,17.51106510397038,-4.543317955435563,4.400433307872763,400.0,0,48.7307520750028,0,heating,0.05180623757858248,0.9762805402373094,0.0
2024-01-03 06:30:00,75.0,66.11864977660696,17.57519338026051,-5.194519254360832,3.156913485282487,400.0,0,47.27641934843814,0,heating,0.011153742718333526,0.8896961836569306,0.0
2024-01-03 07:00:00,75.0,268.8255547625467,17.606089388076864,-3.4844155876177445,0.0,400.0,0,53.09627426212498,0,heating,0.15488377098394213,0.2549316564960119,0.0
2024-01-03 07:30:00,75.0,334.7331701370201,17.662121510565385,-5.364518678261117,0.0,412.1438563504775,0,54.97722478227733,0,heating,0.29618255082903605,0.32024069237838404,0.0
2024-01-03 08:00:00,75.0,457.3735602147051,18.002499276495207,-4.796841899976209,0.0,422.2249131548287,1,59.728947025658364,0,heating,0.4821754450615151,0.24370917001808556,190.66640317513918
2024-01-03 08:30:00,75.0,514.4112256255379,18.256830700778018,-1.0160190009727206,0.5715190658236089,448.8356671444887,1,70.05521920248376,0,heating,0.667567588934928,0.797662084696399,864.0614930408748
2024-01-03 09:00:00,75.0,620.5012541211571,18.801133765137205,-1.9747581314567841,0.5942588304556671,506.85821265426057,1,69.45864743151576,0,heating,0.8603123420072432,1.0,996.9796450576374
2024-01-03 09:30:00,75.0,659.8714244251332,19.155844805189577,-3.5526029204384493,0.7278172195696262,533.7706897656661,1,73.9750881084037,0,heating,0.9211407002955898,0.9054524008419732,1821.6055954221606
2024-01-03 10:00:00,75.0,752.9852865998763,19.202818924242866,-5.221994321417149,0.8188596108634699,587.8878591508684,1,75.02161751498238,0,heating,0.9803806054268726,0.790647639985679,2911.405751708813
2024-01-03 10:30:00,75.0,745.8174881395291,19.37277897491766,-5.167924775225589,0.567710891537144,617.317895821967,1,75.64040434454188,0,heating,0.9896625450662017,0.9024872731602319,2702.3707988128367
2024-01-03 11:00:00,75.0,759.974541810067,19.28275586543008,-3.268624004669948,0.376934356587456,662.8987744954952,1,77.31739770630624,0,heating,1.0,0.8982521288790586,3021.9525989715617
2024-01-03 11:30:00,75.0,822.358509783689,19.56586605447159,-2.113167925221542,0.7118133398785923,670.2289551828325,1,77.06217336695403,0,heating,0.9909560164556016,0.866062487018854,3439.1722574237856
2024-01-03 12:00:00,75.0,863.8723368708229,19.505924100992505,-4.264779185789614,0.4010492228752877,715.6518601963531,1,76.04784602496926,0,heating,0.968481372762056,0.6894510164975539,4829.117376268346
2024-01-03 12:30:00,75.0,706.4809652419015,19.353843009960855,-3.9039417337360494,2.1228600963037367,715.3508924924138,1,76.61887197901956,0,heating,1.0,0.9930360563673339,2504.630801277657
2024-01-03 13:00:00,75.0,738.5818934485908,19.703167385386365,-2.924242673375027,1.5757132220471881,723.9122341939941,1,74.89544957962221,0,heating,1.0,0.940370603666933,2729.40942991055
2024-01-03 13:30:00,75.0,754.2627024807941,19.764535725208464,-4.344306116560398,1.8481538416654355,739.3941995200787,1,77.47375978193911,0,heating,1.0,0.7789297838146303,3477.3532857085765
2024-01-03 14:00:00,75.0,764.1448930881536,19.867201128771455,-3.9360219174242514,1.8522521204634228,743.5683892824273,1,75.36322194166213,0,heating,1.0,0.9108001711914927,2266.8102248264
2024-01-03 14:30:00,75.0,682.3785245850938,19.892961370449388,-3.3322828475407054,2.403796780096701,739.7352339903655,1,73.57128465460515,0,heating,1.0,0.8907664053548898,1884.1278756225192
2024-01-03 15:00:00,75.0,742.6298027369585,20.058114751180174,-0.8742267131044107,2.5546104529304916,762.030470808616,1,74.63633832746197,0,heating,1.0,0.6632462589766317,2004.1895206495678
2024-01-03 15:30:00,75.0,669.2005125374377,20.117380005399593,-0.8115242790609574,1.6656572813538861,773.5751863318619,1,74.91869836546738,0,heating,0.9463495521093401,0.8405361108047482,794.9037865070272
2024-01-03 16:00:00,75.0,569.5527288704368,20.1360810922147,0.611300724200706,2.32050317533165,775.5285230970691,1,70.30847604677719,0,heating,0.9416411956612692,0.8886353541659509,77.81487144073802
2024-01-03 16:30:00,75.0,532.283780695816,20.14931706530002,-2.4660810256741863,0.801656416730026,778.5618947728615,1,69.78125145181856,0,heating,0.8890298174943775,1.0,0.0
2024-01-03 17:00:00,75.0,495.6591505819281,20.11347709614437,-1.8497918510284168,0.0,801.5090783968642,0,67.48136447668216,0,heating,0.8203240143804055,0.1615268069641003,0.0
2024-01-03 17:30:00,75.0,497.843912154484,20.252415965025822,0.8436536074884292,0.0,801.1269898305665,1,62.82187752538026,0,heating,0.6486738708546833,0.35428697599106074,0.0
2024-01-03 18:00:00,75.0,435.8660589720136,20.31169588236324,-0.45461195202743254,0.8416540716990566,771.1929937641447,1,58.32242846436979,0,heating,0.5190545207894424,0.8181971755341694,0.0
2024-01-03 18:30:00,75.0,341.05469629779077,20.292383227655183,-0.1087538195338128,2.0069928818354335,732.5785897489367,1,56.98459008933474,0,heating,0.3033588360397315,0.8251678422190232,0.0
2024-01-03 19:00:00,75.0,283.2128728887192,20.04719427269877,2.2838814759710724,1.7874366576101943,703.8809028540661,0,50.560658208558095,0,heating,0.12385742560810231,0.6539365490067758,0.0
2024-01-03 19:30:00,75.0,86.72937986798136,19.66692061498504,0.5786051531014564,1.1863065656623453,643.1173308560822,0,48.195955139898516,0,heating,0.05270532397256564,0.8443420733483064,0.0
2024-01-03 20:00:00,75.0,97.01308037105758,19.106120516035435,0.8451841093302238,2.0073105348432856,619.8631130156344,0,46.04466316098164,0,heating,0.04857113820397178,0.8042904243534433,0.0
2024-01-03 20:30:00,75.0,160.24527651049863,18.48392779039783,1.1447294349480814,0.0,574.8450270127854,0,49.54018113701784,0,heating,0.0431300069958799,0.08472177795387667,0.0
2024-01-03 21:00:00,75.0,121.9306574391648,18.360705501566365,1.2431989426764787,0.0,544.4529092427432,0,48.05894883829209,0,heating,0.06806449790335199,0.08897203584419916,0.0
2024-01-03 21:30:00,75.0,75.84728240479072,18.31324714595085,2.2667609956084265,0.45353651346318596,527.7458714919381,0,47.21689173669235,0,heating,0.09110011387955273,0.7368604045850894,0.0
2024-01-03 22:00:00,75.0,109.99764463302824,18.14057417381759,-0.08372429862193997,0.5835278429138796,507.62961600811803,0,46.793179515296316,0,heating,0.014091084078435494,0.7427681024372945,0.0
2024-01-03 22:30:00,75.0,124.12877957505347,18.037441712399715,1.0164029049471952,0.44627939193057914,497.0595470923253,0,47.21486943385274,0,heating,0.0,0.8526804099822733,0.0
2024-01-03 23:00:00,75.0,59.493789918032334,17.856339589126385,2.463426049626597,0.560388904755988,485.7379054183851,0,45.88503686198762,0,heating,0.0,0.9259082157191443,0.0
2024-01-03 23:30:00,75.0,118.71118542569971,17.916938271849194,3.409865528646058,0.5748479776904097,455.9140428759592,0,51.28699425954369,0,heating,0.00818205422837465,1.0,0.0
2024-01-04 00:00:00,75.0,82.06453063733267,18.190236723087146,-1.0939058340175356,0.5904544503384047,430.34155560037243,0,46.71459504539222,0,heating,0.0,0.8965766958438826,0.0
